zip_code,msa_name,per_college_educated,at_risk
19129,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",52.1,False
19130,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",27.8,True
19131,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",54.6,False
19132,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.8,True
19133,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",22.1,True
19134,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",17.4,True
19135,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",22.1,True
19136,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.2,True
19137,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.3,True
19138,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",46.9,False
19139,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",32.7,True
19140,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",28.8,True
19141,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",56.9,False
19142,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",28.7,True
19143,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.9,True
19144,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",40.9,False
19145,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",38.4,True
19146,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.7,True
19147,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37.8,True
19148,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.0,True
19149,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",41.5,False
19150,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50.4,False
19151,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",55.3,False
19152,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",34.3,True
19153,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",35.2,True
19154,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",48.0,False
19301,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",21.6,True
19310,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",27.3,True
19311,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",9.0,True
19312,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.7,True
19316,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50.0,False
19317,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",29.2,True
19319,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",66.7,False
19320,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",34.4,True
19330,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.8,True
19333,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",52.5,False
19335,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37.7,True
19341,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",21.6,True
19342,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37.7,True
19343,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",48.1,False
19344,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",28.6,True
19345,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",64.4,False
19348,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.0,True
19350,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",25.0,True
19352,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",65.8,False
19355,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",32.2,True
19358,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",6.1,True
19362,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",24.9,True
19363,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.3,True
19365,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",28.7,True
19367,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",100.0,False
19372,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",44.2,False
19373,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",23.0,True
19374,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",24.4,True
19375,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0.0,True
19380,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",29.3,True
19382,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",61.1,False
19383,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",72.1,False
19390,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",23.8,True
19401,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",20.8,True
19403,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",38.7,True
19405,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",60.2,False
19406,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",40.0,False
19422,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",32.1,True
19425,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",53.8,False
19426,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",56.6,False
19428,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",44.5,False
19435,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0.0,True
19436,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0.0,True
19437,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",13.5,True
19438,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",36.1,True
19440,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37.6,True
19444,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",49.2,False
19446,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",43.0,False
19453,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",19.4,True
19454,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",41.4,False
19456,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0.0,True
19460,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",50.4,False
19462,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",27.4,True
19464,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",38.7,True
19465,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",32.1,True
19468,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",29.0,True
19473,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",47.5,False
19475,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",27.7,True
19492,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0.0,True
19520,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",55.1,False
19525,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",36.1,True
19701,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",38.8,True
19702,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37.4,True
19703,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",41.7,False
19706,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",47.8,False
19707,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",41.3,False
19709,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",43.3,False
19711,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",64.8,False
19713,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37.9,True
19716,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",86.3,False
19717,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",71.9,False
19720,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",37.7,True
19730,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0.0,True
19733,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0.0,True
19734,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",40.9,False
19801,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",24.7,True
19802,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",33.9,True
19803,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",33.9,True
19804,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",45.5,False
19805,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",25.2,True
19806,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",49.7,False
19807,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",28.9,True
19808,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",51.4,False
19809,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",45.6,False
19810,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",30.9,True
21901,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",27.9,True
21903,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",33.4,True
21904,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",49.7,False
21911,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",23.5,True
21912,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",55.1,False
21913,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",31.7,True
21914,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",22.2,True
21915,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",21.9,True
21917,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",44.2,False
21918,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",19.3,True
21919,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",32.5,True
21920,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",0.0,True
21921,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",41.8,False
36003,"Montgomery, AL MSA",17.2,True
36006,"Montgomery, AL MSA",45.7,False
36013,"Montgomery, AL MSA",29.4,True
36020,"Montgomery, AL MSA",51.1,False
36022,"Montgomery, AL MSA",38.9,False
36024,"Montgomery, AL MSA",30.8,True
36025,"Montgomery, AL MSA",8.7,True
36032,"Montgomery, AL MSA",49.3,False
36036,"Montgomery, AL MSA",45.7,False
36040,"Montgomery, AL MSA",23.4,True
36043,"Montgomery, AL MSA",34.0,True
36046,"Montgomery, AL MSA",36.9,False
36047,"Montgomery, AL MSA",21.4,True
36051,"Montgomery, AL MSA",12.4,True
36052,"Montgomery, AL MSA",100.0,False
36054,"Montgomery, AL MSA",32.6,True
36064,"Montgomery, AL MSA",35.4,True
36066,"Montgomery, AL MSA",35.8,False
36067,"Montgomery, AL MSA",40.2,False
36069,"Montgomery, AL MSA",44.0,False
36078,"Montgomery, AL MSA",22.5,True
36080,"Montgomery, AL MSA",39.6,False
36092,"Montgomery, AL MSA",24.4,True
36093,"Montgomery, AL MSA",45.4,False
36104,"Montgomery, AL MSA",46.1,False
36105,"Montgomery, AL MSA",41.9,False
36106,"Montgomery, AL MSA",64.2,False
36107,"Montgomery, AL MSA",16.5,True
36108,"Montgomery, AL MSA",24.8,True
36109,"Montgomery, AL MSA",43.2,False
36110,"Montgomery, AL MSA",21.4,True
36111,"Montgomery, AL MSA",31.3,True
36112,"Montgomery, AL MSA",60.4,False
36113,"Montgomery, AL MSA",46.1,False
36115,"Montgomery, AL MSA",31.7,True
36116,"Montgomery, AL MSA",39.4,False
36117,"Montgomery, AL MSA",52.1,False
36749,"Montgomery, AL MSA",10.4,True
36752,"Montgomery, AL MSA",28.5,True
48117,"Monroe, MI MSA",56.6,False
48131,"Monroe, MI MSA",36.7,True
48133,"Monroe, MI MSA",63.3,False
48140,"Monroe, MI MSA",67.2,False
48144,"Monroe, MI MSA",67.5,False
48145,"Monroe, MI MSA",53.6,False
48157,"Monroe, MI MSA",40.9,True
48159,"Monroe, MI MSA",51.3,False
48160,"Monroe, MI MSA",45.2,True
48161,"Monroe, MI MSA",39.6,True
48162,"Monroe, MI MSA",42.4,True
48166,"Monroe, MI MSA",32.7,True
48179,"Monroe, MI MSA",36.4,True
48182,"Monroe, MI MSA",58.4,False
49267,"Monroe, MI MSA",54.3,False
49270,"Monroe, MI MSA",45.7,True
49011,"Battle Creek, MI MSA",25.6,True
49014,"Battle Creek, MI MSA",35.6,True
49015,"Battle Creek, MI MSA",38.2,False
49017,"Battle Creek, MI MSA",42.3,False
49029,"Battle Creek, MI MSA",31.3,True
49033,"Battle Creek, MI MSA",51.1,False
49037,"Battle Creek, MI MSA",32.4,True
49051,"Battle Creek, MI MSA",64.5,False
49068,"Battle Creek, MI MSA",34.5,True
49092,"Battle Creek, MI MSA",47.6,False
49224,"Battle Creek, MI MSA",61.0,False
49245,"Battle Creek, MI MSA",37.0,True
32401,"Panama City-Lynn Haven, FL MSA",34.5,True
32403,"Panama City-Lynn Haven, FL MSA",44.7,False
32404,"Panama City-Lynn Haven, FL MSA",39.4,False
32405,"Panama City-Lynn Haven, FL MSA",41.1,False
32407,"Panama City-Lynn Haven, FL MSA",58.8,False
32408,"Panama City-Lynn Haven, FL MSA",45.2,False
32409,"Panama City-Lynn Haven, FL MSA",33.9,True
32410,"Panama City-Lynn Haven, FL MSA",31.2,True
32413,"Panama City-Lynn Haven, FL MSA",21.7,True
32438,"Panama City-Lynn Haven, FL MSA",31.6,True
32444,"Panama City-Lynn Haven, FL MSA",53.9,False
32466,"Panama City-Lynn Haven, FL MSA",33.5,True
00612,"San Juan-Caguas-Guaynabo, PR MSA",56.9,False
00616,"San Juan-Caguas-Guaynabo, PR MSA",52.4,False
00617,"San Juan-Caguas-Guaynabo, PR MSA",41.7,True
00627,"San Juan-Caguas-Guaynabo, PR MSA",63.3,False
00638,"San Juan-Caguas-Guaynabo, PR MSA",30.8,True
00646,"San Juan-Caguas-Guaynabo, PR MSA",39.1,True
00650,"San Juan-Caguas-Guaynabo, PR MSA",48.6,False
00652,"San Juan-Caguas-Guaynabo, PR MSA",47.4,False
00659,"San Juan-Caguas-Guaynabo, PR MSA",57.6,False
00674,"San Juan-Caguas-Guaynabo, PR MSA",47.2,False
00678,"San Juan-Caguas-Guaynabo, PR MSA",54.1,False
00687,"San Juan-Caguas-Guaynabo, PR MSA",46.7,False
00688,"San Juan-Caguas-Guaynabo, PR MSA",44.8,True
00692,"San Juan-Caguas-Guaynabo, PR MSA",37.7,True
00693,"San Juan-Caguas-Guaynabo, PR MSA",54.3,False
00703,"San Juan-Caguas-Guaynabo, PR MSA",38.0,True
00705,"San Juan-Caguas-Guaynabo, PR MSA",45.9,True
00707,"San Juan-Caguas-Guaynabo, PR MSA",26.1,True
00718,"San Juan-Caguas-Guaynabo, PR MSA",33.8,True
00719,"San Juan-Caguas-Guaynabo, PR MSA",43.5,True
00720,"San Juan-Caguas-Guaynabo, PR MSA",33.2,True
00725,"San Juan-Caguas-Guaynabo, PR MSA",48.2,False
00727,"San Juan-Caguas-Guaynabo, PR MSA",52.9,False
00729,"San Juan-Caguas-Guaynabo, PR MSA",50.1,False
00736,"San Juan-Caguas-Guaynabo, PR MSA",45.8,True
00739,"San Juan-Caguas-Guaynabo, PR MSA",38.1,True
00741,"San Juan-Caguas-Guaynabo, PR MSA",43.7,True
00745,"San Juan-Caguas-Guaynabo, PR MSA",42.0,True
00754,"San Juan-Caguas-Guaynabo, PR MSA",43.3,True
00767,"San Juan-Caguas-Guaynabo, PR MSA",45.2,True
00771,"San Juan-Caguas-Guaynabo, PR MSA",44.5,True
00772,"San Juan-Caguas-Guaynabo, PR MSA",34.5,True
00777,"San Juan-Caguas-Guaynabo, PR MSA",45.0,True
00778,"San Juan-Caguas-Guaynabo, PR MSA",53.6,False
00782,"San Juan-Caguas-Guaynabo, PR MSA",34.0,True
00783,"San Juan-Caguas-Guaynabo, PR MSA",44.2,True
00786,"San Juan-Caguas-Guaynabo, PR MSA",100.0,False
00791,"San Juan-Caguas-Guaynabo, PR MSA",49.2,False
00794,"San Juan-Caguas-Guaynabo, PR MSA",45.9,True
00901,"San Juan-Caguas-Guaynabo, PR MSA",36.6,True
00907,"San Juan-Caguas-Guaynabo, PR MSA",62.6,False
00909,"San Juan-Caguas-Guaynabo, PR MSA",46.9,False
00911,"San Juan-Caguas-Guaynabo, PR MSA",50.4,False
00912,"San Juan-Caguas-Guaynabo, PR MSA",39.7,True
00913,"San Juan-Caguas-Guaynabo, PR MSA",22.4,True
00915,"San Juan-Caguas-Guaynabo, PR MSA",30.0,True
00917,"San Juan-Caguas-Guaynabo, PR MSA",54.8,False
00918,"San Juan-Caguas-Guaynabo, PR MSA",46.6,False
00920,"San Juan-Caguas-Guaynabo, PR MSA",45.4,True
00921,"San Juan-Caguas-Guaynabo, PR MSA",41.8,True
00923,"San Juan-Caguas-Guaynabo, PR MSA",45.8,True
00924,"San Juan-Caguas-Guaynabo, PR MSA",42.9,True
00925,"San Juan-Caguas-Guaynabo, PR MSA",71.7,False
00926,"San Juan-Caguas-Guaynabo, PR MSA",46.7,False
00927,"San Juan-Caguas-Guaynabo, PR MSA",58.6,False
00934,"San Juan-Caguas-Guaynabo, PR MSA",100.0,False
00936,"San Juan-Caguas-Guaynabo, PR MSA",5.4,True
00949,"San Juan-Caguas-Guaynabo, PR MSA",47.1,False
00952,"San Juan-Caguas-Guaynabo, PR MSA",45.6,True
00953,"San Juan-Caguas-Guaynabo, PR MSA",52.9,False
00956,"San Juan-Caguas-Guaynabo, PR MSA",57.5,False
00957,"San Juan-Caguas-Guaynabo, PR MSA",57.7,False
00959,"San Juan-Caguas-Guaynabo, PR MSA",50.5,False
00960,"San Juan-Caguas-Guaynabo, PR MSA",11.3,True
00961,"San Juan-Caguas-Guaynabo, PR MSA",49.2,False
00962,"San Juan-Caguas-Guaynabo, PR MSA",41.3,True
00965,"San Juan-Caguas-Guaynabo, PR MSA",32.2,True
00966,"San Juan-Caguas-Guaynabo, PR MSA",54.3,False
00968,"San Juan-Caguas-Guaynabo, PR MSA",57.8,False
00969,"San Juan-Caguas-Guaynabo, PR MSA",51.4,False
00971,"San Juan-Caguas-Guaynabo, PR MSA",41.1,True
00976,"San Juan-Caguas-Guaynabo, PR MSA",48.7,False
00979,"San Juan-Caguas-Guaynabo, PR MSA",54.5,False
00982,"San Juan-Caguas-Guaynabo, PR MSA",45.0,True
00983,"San Juan-Caguas-Guaynabo, PR MSA",48.6,False
00985,"San Juan-Caguas-Guaynabo, PR MSA",48.3,False
00987,"San Juan-Caguas-Guaynabo, PR MSA",60.4,False
33510,"Tampa-St. Petersburg-Clearwater, FL",41.0,False
33511,"Tampa-St. Petersburg-Clearwater, FL",45.2,False
33523,"Tampa-St. Petersburg-Clearwater, FL",32.4,True
33525,"Tampa-St. Petersburg-Clearwater, FL",50.1,False
33527,"Tampa-St. Petersburg-Clearwater, FL",21.3,True
33534,"Tampa-St. Petersburg-Clearwater, FL",18.3,True
33540,"Tampa-St. Petersburg-Clearwater, FL",33.9,True
33541,"Tampa-St. Petersburg-Clearwater, FL",29.5,True
33542,"Tampa-St. Petersburg-Clearwater, FL",29.3,True
33543,"Tampa-St. Petersburg-Clearwater, FL",45.5,False
33544,"Tampa-St. Petersburg-Clearwater, FL",49.4,False
33545,"Tampa-St. Petersburg-Clearwater, FL",41.1,False
33547,"Tampa-St. Petersburg-Clearwater, FL",31.4,True
33548,"Tampa-St. Petersburg-Clearwater, FL",44.1,False
33549,"Tampa-St. Petersburg-Clearwater, FL",53.9,False
33556,"Tampa-St. Petersburg-Clearwater, FL",56.2,False
33558,"Tampa-St. Petersburg-Clearwater, FL",40.7,False
33559,"Tampa-St. Petersburg-Clearwater, FL",55.8,False
33563,"Tampa-St. Petersburg-Clearwater, FL",17.8,True
33565,"Tampa-St. Petersburg-Clearwater, FL",35.5,True
33566,"Tampa-St. Petersburg-Clearwater, FL",29.0,True
33567,"Tampa-St. Petersburg-Clearwater, FL",22.6,True
33569,"Tampa-St. Petersburg-Clearwater, FL",43.3,False
33570,"Tampa-St. Petersburg-Clearwater, FL",21.5,True
33572,"Tampa-St. Petersburg-Clearwater, FL",54.7,False
33573,"Tampa-St. Petersburg-Clearwater, FL",51.6,False
33576,"Tampa-St. Petersburg-Clearwater, FL",36.6,True
33578,"Tampa-St. Petersburg-Clearwater, FL",42.3,False
33579,"Tampa-St. Petersburg-Clearwater, FL",43.9,False
33584,"Tampa-St. Petersburg-Clearwater, FL",47.2,False
33592,"Tampa-St. Petersburg-Clearwater, FL",37.4,True
33594,"Tampa-St. Petersburg-Clearwater, FL",45.4,False
33596,"Tampa-St. Petersburg-Clearwater, FL",55.7,False
33598,"Tampa-St. Petersburg-Clearwater, FL",19.9,True
33602,"Tampa-St. Petersburg-Clearwater, FL",34.2,True
33603,"Tampa-St. Petersburg-Clearwater, FL",28.7,True
33604,"Tampa-St. Petersburg-Clearwater, FL",28.1,True
33605,"Tampa-St. Petersburg-Clearwater, FL",26.3,True
33606,"Tampa-St. Petersburg-Clearwater, FL",64.7,False
33607,"Tampa-St. Petersburg-Clearwater, FL",32.3,True
33609,"Tampa-St. Petersburg-Clearwater, FL",52.2,False
33610,"Tampa-St. Petersburg-Clearwater, FL",31.8,True
33611,"Tampa-St. Petersburg-Clearwater, FL",45.2,False
33612,"Tampa-St. Petersburg-Clearwater, FL",23.6,True
33613,"Tampa-St. Petersburg-Clearwater, FL",57.8,False
33614,"Tampa-St. Petersburg-Clearwater, FL",36.7,True
33615,"Tampa-St. Petersburg-Clearwater, FL",47.0,False
33616,"Tampa-St. Petersburg-Clearwater, FL",39.7,True
33617,"Tampa-St. Petersburg-Clearwater, FL",44.3,False
33618,"Tampa-St. Petersburg-Clearwater, FL",42.5,False
33619,"Tampa-St. Petersburg-Clearwater, FL",26.3,True
33620,"Tampa-St. Petersburg-Clearwater, FL",74.5,False
33621,"Tampa-St. Petersburg-Clearwater, FL",43.4,False
33624,"Tampa-St. Petersburg-Clearwater, FL",38.3,True
33625,"Tampa-St. Petersburg-Clearwater, FL",37.4,True
33626,"Tampa-St. Petersburg-Clearwater, FL",54.0,False
33629,"Tampa-St. Petersburg-Clearwater, FL",30.5,True
33634,"Tampa-St. Petersburg-Clearwater, FL",37.2,True
33635,"Tampa-St. Petersburg-Clearwater, FL",33.9,True
33637,"Tampa-St. Petersburg-Clearwater, FL",57.9,False
33647,"Tampa-St. Petersburg-Clearwater, FL",55.6,False
33701,"Tampa-St. Petersburg-Clearwater, FL",44.9,False
33702,"Tampa-St. Petersburg-Clearwater, FL",31.4,True
33703,"Tampa-St. Petersburg-Clearwater, FL",33.6,True
33704,"Tampa-St. Petersburg-Clearwater, FL",50.1,False
33705,"Tampa-St. Petersburg-Clearwater, FL",25.8,True
33706,"Tampa-St. Petersburg-Clearwater, FL",41.9,False
33707,"Tampa-St. Petersburg-Clearwater, FL",44.9,False
33708,"Tampa-St. Petersburg-Clearwater, FL",43.6,False
33709,"Tampa-St. Petersburg-Clearwater, FL",33.5,True
33710,"Tampa-St. Petersburg-Clearwater, FL",59.0,False
33711,"Tampa-St. Petersburg-Clearwater, FL",49.2,False
33712,"Tampa-St. Petersburg-Clearwater, FL",35.9,True
33713,"Tampa-St. Petersburg-Clearwater, FL",39.6,True
33714,"Tampa-St. Petersburg-Clearwater, FL",47.8,False
33715,"Tampa-St. Petersburg-Clearwater, FL",32.5,True
33716,"Tampa-St. Petersburg-Clearwater, FL",39.6,True
33755,"Tampa-St. Petersburg-Clearwater, FL",20.8,True
33756,"Tampa-St. Petersburg-Clearwater, FL",25.9,True
33759,"Tampa-St. Petersburg-Clearwater, FL",62.6,False
33760,"Tampa-St. Petersburg-Clearwater, FL",34.6,True
33761,"Tampa-St. Petersburg-Clearwater, FL",53.3,False
33762,"Tampa-St. Petersburg-Clearwater, FL",19.2,True
33763,"Tampa-St. Petersburg-Clearwater, FL",35.8,True
33764,"Tampa-St. Petersburg-Clearwater, FL",43.0,False
33765,"Tampa-St. Petersburg-Clearwater, FL",40.1,False
33767,"Tampa-St. Petersburg-Clearwater, FL",41.4,False
33770,"Tampa-St. Petersburg-Clearwater, FL",32.9,True
33771,"Tampa-St. Petersburg-Clearwater, FL",32.7,True
33772,"Tampa-St. Petersburg-Clearwater, FL",50.1,False
33773,"Tampa-St. Petersburg-Clearwater, FL",23.7,True
33774,"Tampa-St. Petersburg-Clearwater, FL",36.2,True
33776,"Tampa-St. Petersburg-Clearwater, FL",51.3,False
33777,"Tampa-St. Petersburg-Clearwater, FL",41.3,False
33778,"Tampa-St. Petersburg-Clearwater, FL",34.9,True
33781,"Tampa-St. Petersburg-Clearwater, FL",25.8,True
33782,"Tampa-St. Petersburg-Clearwater, FL",40.9,False
33785,"Tampa-St. Petersburg-Clearwater, FL",26.2,True
33786,"Tampa-St. Petersburg-Clearwater, FL",12.1,True
34601,"Tampa-St. Petersburg-Clearwater, FL",31.5,True
34602,"Tampa-St. Petersburg-Clearwater, FL",32.0,True
34604,"Tampa-St. Petersburg-Clearwater, FL",38.4,True
34606,"Tampa-St. Petersburg-Clearwater, FL",21.2,True
34607,"Tampa-St. Petersburg-Clearwater, FL",40.2,False
34608,"Tampa-St. Petersburg-Clearwater, FL",45.0,False
34609,"Tampa-St. Petersburg-Clearwater, FL",44.6,False
34610,"Tampa-St. Petersburg-Clearwater, FL",33.1,True
34613,"Tampa-St. Petersburg-Clearwater, FL",34.4,True
34614,"Tampa-St. Petersburg-Clearwater, FL",27.1,True
34637,"Tampa-St. Petersburg-Clearwater, FL",24.0,True
34638,"Tampa-St. Petersburg-Clearwater, FL",25.9,True
34639,"Tampa-St. Petersburg-Clearwater, FL",46.2,False
34652,"Tampa-St. Petersburg-Clearwater, FL",31.2,True
34653,"Tampa-St. Petersburg-Clearwater, FL",42.9,False
34654,"Tampa-St. Petersburg-Clearwater, FL",26.3,True
34655,"Tampa-St. Petersburg-Clearwater, FL",55.7,False
34661,"Tampa-St. Petersburg-Clearwater, FL",100.0,False
34667,"Tampa-St. Petersburg-Clearwater, FL",40.5,False
34668,"Tampa-St. Petersburg-Clearwater, FL",28.5,True
34669,"Tampa-St. Petersburg-Clearwater, FL",40.1,False
34677,"Tampa-St. Petersburg-Clearwater, FL",36.2,True
34681,"Tampa-St. Petersburg-Clearwater, FL",100.0,False
34683,"Tampa-St. Petersburg-Clearwater, FL",47.7,False
34684,"Tampa-St. Petersburg-Clearwater, FL",46.5,False
34685,"Tampa-St. Petersburg-Clearwater, FL",45.9,False
34688,"Tampa-St. Petersburg-Clearwater, FL",56.0,False
34689,"Tampa-St. Petersburg-Clearwater, FL",42.8,False
34690,"Tampa-St. Petersburg-Clearwater, FL",43.0,False
34691,"Tampa-St. Petersburg-Clearwater, FL",36.9,True
34695,"Tampa-St. Petersburg-Clearwater, FL",52.9,False
34698,"Tampa-St. Petersburg-Clearwater, FL",44.3,False
78520,"Brownsville-Harlingen, TX MSA",35.3,True
78521,"Brownsville-Harlingen, TX MSA",40.7,False
78526,"Brownsville-Harlingen, TX MSA",37.1,True
