zip_code,msa_name,income,gentrified
85140,"Phoenix-Mesa-Scottsdale, AZ MSA",98668.0,True
85141,"Phoenix-Mesa-Scottsdale, AZ MSA",68696.0,True
85142,"Phoenix-Mesa-Scottsdale, AZ MSA",125236.0,True
85143,"Phoenix-Mesa-Scottsdale, AZ MSA",89501.0,False
85145,"Phoenix-Mesa-Scottsdale, AZ MSA",79167.0,False
85147,"Phoenix-Mesa-Scottsdale, AZ MSA",53159.0,True
85172,"Phoenix-Mesa-Scottsdale, AZ MSA",75213.0,True
85173,"Phoenix-Mesa-Scottsdale, AZ MSA",42902.0,False
85192,"Phoenix-Mesa-Scottsdale, AZ MSA",65122.0,True
85193,"Phoenix-Mesa-Scottsdale, AZ MSA",61860.0,False
85194,"Phoenix-Mesa-Scottsdale, AZ MSA",79896.0,False
85201,"Phoenix-Mesa-Scottsdale, AZ MSA",63725.0,True
85202,"Phoenix-Mesa-Scottsdale, AZ MSA",66582.0,True
85203,"Phoenix-Mesa-Scottsdale, AZ MSA",72851.0,True
85204,"Phoenix-Mesa-Scottsdale, AZ MSA",69474.0,False
85205,"Phoenix-Mesa-Scottsdale, AZ MSA",71294.0,False
85206,"Phoenix-Mesa-Scottsdale, AZ MSA",69986.0,True
85207,"Phoenix-Mesa-Scottsdale, AZ MSA",99439.0,False
85208,"Phoenix-Mesa-Scottsdale, AZ MSA",68452.0,False
85209,"Phoenix-Mesa-Scottsdale, AZ MSA",80498.0,False
85210,"Phoenix-Mesa-Scottsdale, AZ MSA",59680.0,False
85212,"Phoenix-Mesa-Scottsdale, AZ MSA",123404.0,True
85213,"Phoenix-Mesa-Scottsdale, AZ MSA",100671.0,True
85215,"Phoenix-Mesa-Scottsdale, AZ MSA",90310.0,True
85224,"Phoenix-Mesa-Scottsdale, AZ MSA",90886.0,False
85225,"Phoenix-Mesa-Scottsdale, AZ MSA",86036.0,True
85226,"Phoenix-Mesa-Scottsdale, AZ MSA",103740.0,False
85233,"Phoenix-Mesa-Scottsdale, AZ MSA",105154.0,False
85234,"Phoenix-Mesa-Scottsdale, AZ MSA",118012.0,False
85248,"Phoenix-Mesa-Scottsdale, AZ MSA",94220.0,False
85249,"Phoenix-Mesa-Scottsdale, AZ MSA",150985.0,False
85250,"Phoenix-Mesa-Scottsdale, AZ MSA",89133.0,False
85251,"Phoenix-Mesa-Scottsdale, AZ MSA",89151.0,True
85253,"Phoenix-Mesa-Scottsdale, AZ MSA",182150.0,True
85254,"Phoenix-Mesa-Scottsdale, AZ MSA",120885.0,False
85255,"Phoenix-Mesa-Scottsdale, AZ MSA",143567.0,False
85256,"Phoenix-Mesa-Scottsdale, AZ MSA",51469.0,False
85257,"Phoenix-Mesa-Scottsdale, AZ MSA",79828.0,True
85258,"Phoenix-Mesa-Scottsdale, AZ MSA",105171.0,False
85259,"Phoenix-Mesa-Scottsdale, AZ MSA",145574.0,False
85260,"Phoenix-Mesa-Scottsdale, AZ MSA",103854.0,False
85262,"Phoenix-Mesa-Scottsdale, AZ MSA",173795.0,False
85263,"Phoenix-Mesa-Scottsdale, AZ MSA",137200.0,False
85264,"Phoenix-Mesa-Scottsdale, AZ MSA",58333.0,False
85266,"Phoenix-Mesa-Scottsdale, AZ MSA",157137.0,True
85268,"Phoenix-Mesa-Scottsdale, AZ MSA",105288.0,False
85281,"Phoenix-Mesa-Scottsdale, AZ MSA",59084.0,True
85282,"Phoenix-Mesa-Scottsdale, AZ MSA",79084.0,True
85283,"Phoenix-Mesa-Scottsdale, AZ MSA",81073.0,False
85284,"Phoenix-Mesa-Scottsdale, AZ MSA",154663.0,False
85286,"Phoenix-Mesa-Scottsdale, AZ MSA",118759.0,False
85295,"Phoenix-Mesa-Scottsdale, AZ MSA",116288.0,False
85296,"Phoenix-Mesa-Scottsdale, AZ MSA",117120.0,False
85297,"Phoenix-Mesa-Scottsdale, AZ MSA",132684.0,True
85298,"Phoenix-Mesa-Scottsdale, AZ MSA",146688.0,True
85301,"Phoenix-Mesa-Scottsdale, AZ MSA",47422.0,False
85302,"Phoenix-Mesa-Scottsdale, AZ MSA",62516.0,False
85303,"Phoenix-Mesa-Scottsdale, AZ MSA",75077.0,False
85304,"Phoenix-Mesa-Scottsdale, AZ MSA",82976.0,False
85305,"Phoenix-Mesa-Scottsdale, AZ MSA",99565.0,True
85306,"Phoenix-Mesa-Scottsdale, AZ MSA",82060.0,False
85307,"Phoenix-Mesa-Scottsdale, AZ MSA",78540.0,True
85308,"Phoenix-Mesa-Scottsdale, AZ MSA",95512.0,False
85310,"Phoenix-Mesa-Scottsdale, AZ MSA",117095.0,False
85320,"Phoenix-Mesa-Scottsdale, AZ MSA",40208.0,False
85322,"Phoenix-Mesa-Scottsdale, AZ MSA",74125.0,True
85323,"Phoenix-Mesa-Scottsdale, AZ MSA",79903.0,True
85326,"Phoenix-Mesa-Scottsdale, AZ MSA",91444.0,False
85329,"Phoenix-Mesa-Scottsdale, AZ MSA",36292.0,False
85331,"Phoenix-Mesa-Scottsdale, AZ MSA",123710.0,False
85335,"Phoenix-Mesa-Scottsdale, AZ MSA",74764.0,True
85337,"Phoenix-Mesa-Scottsdale, AZ MSA",49260.0,True
85338,"Phoenix-Mesa-Scottsdale, AZ MSA",99345.0,False
85339,"Phoenix-Mesa-Scottsdale, AZ MSA",104023.0,False
85340,"Phoenix-Mesa-Scottsdale, AZ MSA",117193.0,False
85342,"Phoenix-Mesa-Scottsdale, AZ MSA",53996.0,True
85343,"Phoenix-Mesa-Scottsdale, AZ MSA",143000.0,True
85345,"Phoenix-Mesa-Scottsdale, AZ MSA",64563.0,False
85351,"Phoenix-Mesa-Scottsdale, AZ MSA",50812.0,False
85353,"Phoenix-Mesa-Scottsdale, AZ MSA",88867.0,True
85354,"Phoenix-Mesa-Scottsdale, AZ MSA",64596.0,False
85355,"Phoenix-Mesa-Scottsdale, AZ MSA",115401.0,True
85361,"Phoenix-Mesa-Scottsdale, AZ MSA",76056.0,False
85363,"Phoenix-Mesa-Scottsdale, AZ MSA",68472.0,True
85373,"Phoenix-Mesa-Scottsdale, AZ MSA",68445.0,False
85374,"Phoenix-Mesa-Scottsdale, AZ MSA",78690.0,False
85375,"Phoenix-Mesa-Scottsdale, AZ MSA",63977.0,False
85377,"Phoenix-Mesa-Scottsdale, AZ MSA",143315.0,False
85378,"Phoenix-Mesa-Scottsdale, AZ MSA",62881.0,False
85379,"Phoenix-Mesa-Scottsdale, AZ MSA",102823.0,False
85381,"Phoenix-Mesa-Scottsdale, AZ MSA",94442.0,False
85382,"Phoenix-Mesa-Scottsdale, AZ MSA",93387.0,False
85383,"Phoenix-Mesa-Scottsdale, AZ MSA",138671.0,False
85387,"Phoenix-Mesa-Scottsdale, AZ MSA",95472.0,False
85388,"Phoenix-Mesa-Scottsdale, AZ MSA",107131.0,True
85390,"Phoenix-Mesa-Scottsdale, AZ MSA",65985.0,True
85392,"Phoenix-Mesa-Scottsdale, AZ MSA",84965.0,False
85395,"Phoenix-Mesa-Scottsdale, AZ MSA",107980.0,False
85396,"Phoenix-Mesa-Scottsdale, AZ MSA",114266.0,True
85618,"Phoenix-Mesa-Scottsdale, AZ MSA",48814.0,False
85623,"Phoenix-Mesa-Scottsdale, AZ MSA",68219.0,False
85631,"Phoenix-Mesa-Scottsdale, AZ MSA",47969.0,False
52202,"Cedar Rapids, IA MSA",92885.0,True
52205,"Cedar Rapids, IA MSA",65991.0,False
52206,"Cedar Rapids, IA MSA",117063.0,False
52208,"Cedar Rapids, IA MSA",71336.0,True
52209,"Cedar Rapids, IA MSA",73854.0,False
52212,"Cedar Rapids, IA MSA",82400.0,False
52213,"Cedar Rapids, IA MSA",94896.0,False
52214,"Cedar Rapids, IA MSA",83450.0,True
52218,"Cedar Rapids, IA MSA",90924.0,False
52219,"Cedar Rapids, IA MSA",61250.0,False
52227,"Cedar Rapids, IA MSA",111000.0,False
52228,"Cedar Rapids, IA MSA",121366.0,True
52229,"Cedar Rapids, IA MSA",87679.0,False
52233,"Cedar Rapids, IA MSA",66497.0,False
52249,"Cedar Rapids, IA MSA",77500.0,False
52253,"Cedar Rapids, IA MSA",90163.0,False
52257,"Cedar Rapids, IA MSA",104750.0,True
52302,"Cedar Rapids, IA MSA",87463.0,False
52305,"Cedar Rapids, IA MSA",95583.0,True
52310,"Cedar Rapids, IA MSA",76946.0,True
52312,"Cedar Rapids, IA MSA",48750.0,False
52313,"Cedar Rapids, IA MSA",89135.0,True
52314,"Cedar Rapids, IA MSA",106667.0,False
52315,"Cedar Rapids, IA MSA",75833.0,True
52318,"Cedar Rapids, IA MSA",100000.0,True
52320,"Cedar Rapids, IA MSA",70000.0,False
52321,"Cedar Rapids, IA MSA",71250.0,True
52323,"Cedar Rapids, IA MSA",55096.0,False
52324,"Cedar Rapids, IA MSA",109432.0,False
52328,"Cedar Rapids, IA MSA",132833.0,False
52332,"Cedar Rapids, IA MSA",90781.0,False
52336,"Cedar Rapids, IA MSA",93147.0,False
52341,"Cedar Rapids, IA MSA",79453.0,False
52345,"Cedar Rapids, IA MSA",112929.0,True
52346,"Cedar Rapids, IA MSA",107802.0,True
52349,"Cedar Rapids, IA MSA",71537.0,False
52351,"Cedar Rapids, IA MSA",116477.0,False
52352,"Cedar Rapids, IA MSA",86950.0,False
52354,"Cedar Rapids, IA MSA",110000.0,False
52362,"Cedar Rapids, IA MSA",73636.0,True
52401,"Cedar Rapids, IA MSA",40675.0,True
52402,"Cedar Rapids, IA MSA",71319.0,False
52403,"Cedar Rapids, IA MSA",73848.0,False
52404,"Cedar Rapids, IA MSA",62304.0,False
52405,"Cedar Rapids, IA MSA",65352.0,False
52411,"Cedar Rapids, IA MSA",164972.0,False
43438,"Sandusky, OH MSA",91875.0,True
44089,"Sandusky, OH MSA",72045.0,True
44814,"Sandusky, OH MSA",72455.0,False
44824,"Sandusky, OH MSA",82321.0,True
44839,"Sandusky, OH MSA",77377.0,False
44846,"Sandusky, OH MSA",97109.0,True
44870,"Sandusky, OH MSA",58797.0,True
33946,"Punta Gorda, FL MSA",93466.0,False
33947,"Punta Gorda, FL MSA",73453.0,False
33948,"Punta Gorda, FL MSA",60788.0,False
33950,"Punta Gorda, FL MSA",74484.0,False
33952,"Punta Gorda, FL MSA",56117.0,True
33953,"Punta Gorda, FL MSA",77227.0,True
33954,"Punta Gorda, FL MSA",83081.0,False
33955,"Punta Gorda, FL MSA",76733.0,True
33980,"Punta Gorda, FL MSA",61871.0,False
33981,"Punta Gorda, FL MSA",71266.0,True
33982,"Punta Gorda, FL MSA",68514.0,True
33983,"Punta Gorda, FL MSA",67705.0,False
70301,"Houma-Bayou Cane-Thibodaux, LA MSA",62470.0,False
70343,"Houma-Bayou Cane-Thibodaux, LA MSA",84474.0,True
70344,"Houma-Bayou Cane-Thibodaux, LA MSA",52418.0,False
70345,"Houma-Bayou Cane-Thibodaux, LA MSA",59474.0,False
70353,"Houma-Bayou Cane-Thibodaux, LA MSA",57969.0,True
70354,"Houma-Bayou Cane-Thibodaux, LA MSA",51648.0,False
70355,"Houma-Bayou Cane-Thibodaux, LA MSA",43854.0,True
70356,"Houma-Bayou Cane-Thibodaux, LA MSA",31630.0,False
70357,"Houma-Bayou Cane-Thibodaux, LA MSA",57273.0,True
70359,"Houma-Bayou Cane-Thibodaux, LA MSA",54139.0,False
70360,"Houma-Bayou Cane-Thibodaux, LA MSA",82365.0,False
70363,"Houma-Bayou Cane-Thibodaux, LA MSA",44828.0,False
70364,"Houma-Bayou Cane-Thibodaux, LA MSA",68909.0,True
70373,"Houma-Bayou Cane-Thibodaux, LA MSA",75095.0,True
70374,"Houma-Bayou Cane-Thibodaux, LA MSA",69896.0,True
70375,"Houma-Bayou Cane-Thibodaux, LA MSA",98906.0,False
70377,"Houma-Bayou Cane-Thibodaux, LA MSA",53851.0,True
70394,"Houma-Bayou Cane-Thibodaux, LA MSA",62366.0,False
70395,"Houma-Bayou Cane-Thibodaux, LA MSA",77043.0,True
70397,"Houma-Bayou Cane-Thibodaux, LA MSA",112411.0,True
29325,"Greenville-Mauldin-Easley, SC MSA",54209.0,False
29332,"Greenville-Mauldin-Easley, SC MSA",52617.0,False
29351,"Greenville-Mauldin-Easley, SC MSA",42169.0,False
29360,"Greenville-Mauldin-Easley, SC MSA",55846.0,False
29370,"Greenville-Mauldin-Easley, SC MSA",80625.0,False
29384,"Greenville-Mauldin-Easley, SC MSA",50587.0,False
29601,"Greenville-Mauldin-Easley, SC MSA",73321.0,True
29605,"Greenville-Mauldin-Easley, SC MSA",63717.0,True
29607,"Greenville-Mauldin-Easley, SC MSA",69249.0,False
29609,"Greenville-Mauldin-Easley, SC MSA",64837.0,True
29611,"Greenville-Mauldin-Easley, SC MSA",47046.0,True
29615,"Greenville-Mauldin-Easley, SC MSA",74200.0,False
29617,"Greenville-Mauldin-Easley, SC MSA",54146.0,False
29630,"Greenville-Mauldin-Easley, SC MSA",53879.0,False
29631,"Greenville-Mauldin-Easley, SC MSA",50217.0,False
29635,"Greenville-Mauldin-Easley, SC MSA",71579.0,True
29640,"Greenville-Mauldin-Easley, SC MSA",60596.0,False
29642,"Greenville-Mauldin-Easley, SC MSA",77604.0,False
29644,"Greenville-Mauldin-Easley, SC MSA",67527.0,False
29645,"Greenville-Mauldin-Easley, SC MSA",59643.0,False
29650,"Greenville-Mauldin-Easley, SC MSA",91640.0,False
29651,"Greenville-Mauldin-Easley, SC MSA",80748.0,True
29657,"Greenville-Mauldin-Easley, SC MSA",56949.0,False
29661,"Greenville-Mauldin-Easley, SC MSA",54335.0,False
29662,"Greenville-Mauldin-Easley, SC MSA",80594.0,True
29667,"Greenville-Mauldin-Easley, SC MSA",78750.0,True
29671,"Greenville-Mauldin-Easley, SC MSA",65429.0,False
29673,"Greenville-Mauldin-Easley, SC MSA",69630.0,True
29680,"Greenville-Mauldin-Easley, SC MSA",85143.0,False
29681,"Greenville-Mauldin-Easley, SC MSA",107694.0,False
29682,"Greenville-Mauldin-Easley, SC MSA",77917.0,True
29685,"Greenville-Mauldin-Easley, SC MSA",124432.0,True
29687,"Greenville-Mauldin-Easley, SC MSA",73379.0,False
29690,"Greenville-Mauldin-Easley, SC MSA",66544.0,False
23025,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",48250.0,False
23035,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",80339.0,True
23045,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",70833.0,False
23050,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",39375.0,False
23056,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",104028.0,True
23061,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",91547.0,True
23062,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",49637.0,False
23066,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",91210.0,True
23068,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",113470.0,True
23072,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",71886.0,False
23076,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",104470.0,True
23109,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",69418.0,False
23119,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",66786.0,False
23138,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",76306.0,True
23163,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",49297.0,True
23168,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",128135.0,True
23185,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",103507.0,True
23188,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",101088.0,True
23314,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",110827.0,True
23315,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",72321.0,False
23320,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",81736.0,False
23321,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",98257.0,False
23322,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",133522.0,True
23323,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",105912.0,True
23324,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",57774.0,True
23325,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",73666.0,True
23430,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",103580.0,True
23432,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",126000.0,True
23433,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",151500.0,True
23434,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",75798.0,True
23435,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",107833.0,False
23436,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",194531.0,True
23437,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",74513.0,False
23438,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",91667.0,True
23451,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",97945.0,True
23452,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",77327.0,False
23453,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",90680.0,True
23454,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",97835.0,True
23455,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",88223.0,True
23456,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",128403.0,True
23457,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",109750.0,False
23462,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",69680.0,False
23464,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",89790.0,False
23487,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",72517.0,True
23502,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",66467.0,True
23503,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",62428.0,True
23504,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",43156.0,True
23505,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",55678.0,False
23507,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",107650.0,True
23508,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",74524.0,True
23509,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",70715.0,True
23510,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",75621.0,True
23511,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",70139.0,False
23513,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",66875.0,True
23517,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",63556.0,True
23518,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",73899.0,True
23523,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",37189.0,False
23601,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",71345.0,True
23602,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",72487.0,False
23603,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",85762.0,True
23604,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",73472.0,True
23605,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",52899.0,False
23606,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",69921.0,False
23607,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",42904.0,True
23608,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",67556.0,False
23651,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",102917.0,True
23661,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",66760.0,True
23662,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",120919.0,True
23663,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",59397.0,True
23664,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",81667.0,True
23665,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",74974.0,False
23666,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",70798.0,False
23669,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",66999.0,True
23690,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",102417.0,True
23692,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",106668.0,False
23693,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",116528.0,False
23696,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",138409.0,True
23701,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",63389.0,True
23702,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",48288.0,False
23703,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",75804.0,False
23704,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",44739.0,True
23707,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",51070.0,False
23839,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",55625.0,False
23846,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",91169.0,True
23881,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",99479.0,True
23883,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",73125.0,False
23898,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",71250.0,False
23899,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",53125.0,False
27916,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",76341.0,True
27923,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",68750.0,False
27927,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",104808.0,True
27929,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",122558.0,True
27939,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",63188.0,False
27941,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",32188.0,False
27947,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",94145.0,True
27950,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",83125.0,True
27956,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",93594.0,False
27958,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",109634.0,True
27964,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",70380.0,True
27965,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",61864.0,True
27966,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",84338.0,True
27973,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",85086.0,True
75001,"Dallas-Fort Worth-Arlington, TX MSA",82577.0,True
75002,"Dallas-Fort Worth-Arlington, TX MSA",129306.0,False
75006,"Dallas-Fort Worth-Arlington, TX MSA",79466.0,False
75007,"Dallas-Fort Worth-Arlington, TX MSA",109692.0,False
75009,"Dallas-Fort Worth-Arlington, TX MSA",166064.0,True
75010,"Dallas-Fort Worth-Arlington, TX MSA",105386.0,False
75013,"Dallas-Fort Worth-Arlington, TX MSA",151618.0,False
75019,"Dallas-Fort Worth-Arlington, TX MSA",134174.0,False
75022,"Dallas-Fort Worth-Arlington, TX MSA",178969.0,False
75023,"Dallas-Fort Worth-Arlington, TX MSA",106488.0,False
75024,"Dallas-Fort Worth-Arlington, TX MSA",117445.0,False
75025,"Dallas-Fort Worth-Arlington, TX MSA",135398.0,False
75028,"Dallas-Fort Worth-Arlington, TX MSA",147040.0,False
75032,"Dallas-Fort Worth-Arlington, TX MSA",128465.0,False
75033,"Dallas-Fort Worth-Arlington, TX MSA",171640.0,True
75034,"Dallas-Fort Worth-Arlington, TX MSA",107945.0,False
75035,"Dallas-Fort Worth-Arlington, TX MSA",161030.0,True
75038,"Dallas-Fort Worth-Arlington, TX MSA",69013.0,True
75039,"Dallas-Fort Worth-Arlington, TX MSA",102366.0,True
75040,"Dallas-Fort Worth-Arlington, TX MSA",73537.0,False
75041,"Dallas-Fort Worth-Arlington, TX MSA",68692.0,True
75042,"Dallas-Fort Worth-Arlington, TX MSA",63531.0,True
75043,"Dallas-Fort Worth-Arlington, TX MSA",75454.0,False
75044,"Dallas-Fort Worth-Arlington, TX MSA",89631.0,False
75048,"Dallas-Fort Worth-Arlington, TX MSA",129024.0,True
75050,"Dallas-Fort Worth-Arlington, TX MSA",70484.0,True
75051,"Dallas-Fort Worth-Arlington, TX MSA",53124.0,False
75052,"Dallas-Fort Worth-Arlington, TX MSA",87320.0,False
75054,"Dallas-Fort Worth-Arlington, TX MSA",161715.0,True
75056,"Dallas-Fort Worth-Arlington, TX MSA",116806.0,False
75057,"Dallas-Fort Worth-Arlington, TX MSA",76128.0,True
75060,"Dallas-Fort Worth-Arlington, TX MSA",69708.0,True
75061,"Dallas-Fort Worth-Arlington, TX MSA",61260.0,True
75062,"Dallas-Fort Worth-Arlington, TX MSA",70792.0,True
75063,"Dallas-Fort Worth-Arlington, TX MSA",117583.0,True
75065,"Dallas-Fort Worth-Arlington, TX MSA",98284.0,False
75067,"Dallas-Fort Worth-Arlington, TX MSA",76630.0,False
75068,"Dallas-Fort Worth-Arlington, TX MSA",126341.0,True
75069,"Dallas-Fort Worth-Arlington, TX MSA",82804.0,True
75070,"Dallas-Fort Worth-Arlington, TX MSA",106549.0,False
75071,"Dallas-Fort Worth-Arlington, TX MSA",132839.0,True
75074,"Dallas-Fort Worth-Arlington, TX MSA",84185.0,False
75075,"Dallas-Fort Worth-Arlington, TX MSA",91517.0,False
75077,"Dallas-Fort Worth-Arlington, TX MSA",121220.0,False
75078,"Dallas-Fort Worth-Arlington, TX MSA",187634.0,True
75080,"Dallas-Fort Worth-Arlington, TX MSA",89773.0,True
75081,"Dallas-Fort Worth-Arlington, TX MSA",90953.0,False
75082,"Dallas-Fort Worth-Arlington, TX MSA",107720.0,False
75087,"Dallas-Fort Worth-Arlington, TX MSA",128590.0,True
75088,"Dallas-Fort Worth-Arlington, TX MSA",105064.0,False
75089,"Dallas-Fort Worth-Arlington, TX MSA",125315.0,False
75093,"Dallas-Fort Worth-Arlington, TX MSA",121226.0,False
75094,"Dallas-Fort Worth-Arlington, TX MSA",161473.0,False
75098,"Dallas-Fort Worth-Arlington, TX MSA",115587.0,True
75101,"Dallas-Fort Worth-Arlington, TX MSA",56797.0,True
75104,"Dallas-Fort Worth-Arlington, TX MSA",91147.0,False
75114,"Dallas-Fort Worth-Arlington, TX MSA",88839.0,False
75115,"Dallas-Fort Worth-Arlington, TX MSA",83386.0,False
75116,"Dallas-Fort Worth-Arlington, TX MSA",60835.0,False
75119,"Dallas-Fort Worth-Arlington, TX MSA",76983.0,True
75125,"Dallas-Fort Worth-Arlington, TX MSA",73929.0,True
75126,"Dallas-Fort Worth-Arlington, TX MSA",104001.0,False
75134,"Dallas-Fort Worth-Arlington, TX MSA",66134.0,False
75135,"Dallas-Fort Worth-Arlington, TX MSA",95428.0,True
75137,"Dallas-Fort Worth-Arlington, TX MSA",85485.0,False
75141,"Dallas-Fort Worth-Arlington, TX MSA",45474.0,False
75142,"Dallas-Fort Worth-Arlington, TX MSA",78301.0,False
75143,"Dallas-Fort Worth-Arlington, TX MSA",68996.0,True
75146,"Dallas-Fort Worth-Arlington, TX MSA",70143.0,False
75147,"Dallas-Fort Worth-Arlington, TX MSA",60520.0,False
75149,"Dallas-Fort Worth-Arlington, TX MSA",70629.0,False
75150,"Dallas-Fort Worth-Arlington, TX MSA",65985.0,False
75152,"Dallas-Fort Worth-Arlington, TX MSA",96071.0,True
75154,"Dallas-Fort Worth-Arlington, TX MSA",96150.0,False
75155,"Dallas-Fort Worth-Arlington, TX MSA",67788.0,True
75156,"Dallas-Fort Worth-Arlington, TX MSA",59303.0,True
75157,"Dallas-Fort Worth-Arlington, TX MSA",81250.0,True
75158,"Dallas-Fort Worth-Arlington, TX MSA",97303.0,True
75159,"Dallas-Fort Worth-Arlington, TX MSA",72245.0,True
75160,"Dallas-Fort Worth-Arlington, TX MSA",70862.0,True
75161,"Dallas-Fort Worth-Arlington, TX MSA",83125.0,False
75164,"Dallas-Fort Worth-Arlington, TX MSA",54844.0,False
75165,"Dallas-Fort Worth-Arlington, TX MSA",84780.0,False
75166,"Dallas-Fort Worth-Arlington, TX MSA",129130.0,True
